Link,Name,IATA,ICAO,Location,Latitude,Longitude
https://en.wikipedia.org/wiki/Heihe_Airport,Heihe Airport,HEK,ZYHE,"Heihe, Heilongjiang, China",50.17222222222222,127.3086111111111
https://en.wikipedia.org/wiki/Helsinki_Airport,Helsinki Airport (Helsinki-Vantaa Airport),HEL,EFHK,"Helsinki, Finland",60.31722222222223,24.96333333333333
https://en.wikipedia.org/wiki/Helsinki-Malmi_Airport,Helsinki-Malmi Airport,HEM,EFHF,"Helsinki, Finland",60.25388888888889,25.04416666666667
https://en.wikipedia.org/wiki/Haelogo_Airport,Haelogo Airport,HEO,,"Haelogo, Papua New Guinea",-9.136666666666667,147.59833333333333
https://en.wikipedia.org/wiki/Heraklion_International_Airport,Heraklion International Airport (Nikos Kazantzakis Airport),HER,LGIR,"Heraklion, Greece",35.33972222222222,25.18027777777778
https://en.wikipedia.org/wiki/Hermiston_Municipal_Airport,Hermiston Municipal Airport (FAA: HRI),HES,KHRI,"Hermiston, Oregon, United States",45.82833333333333,-119.25916666666667
https://en.wikipedia.org/wiki/Hohhot_Baita_International_Airport,Hohhot Baita International Airport,HET,ZBHH,"Hohhot, Inner Mongolia, China",40.851422222222226,111.82410277777777
https://en.wikipedia.org/wiki/Natchez%E2%80%93Adams_County_Airport,Natchez–Adams County Airport (Hardy–Anders Field),HEZ,KHEZ,"Natchez, Mississippi, United States",31.613611111111112,-91.29722222222222
https://en.wikipedia.org/wiki/Haifa_Airport,Haifa Airport (Uri Michaeli Airport),HFA,LLHA,"Haifa, Israel",32.809444444444445,35.043055555555554
https://en.wikipedia.org/wiki/Hartford%E2%80%93Brainard_Airport,Hartford–Brainard Airport,HFD,KHFD,"Hartford, Connecticut, United States",41.736666666666665,-72.64944444444446
https://en.wikipedia.org/wiki/Hefei_Xinqiao_International_Airport,Hefei Xinqiao International Airport (formerly Hefei Luogang International Airport),HFE,ZSOF,"Hefei, Anhui, China",31.991111111111113,116.98916666666666
https://en.wikipedia.org/wiki/Camp_Mackall,Mackall Army Airfield,HFF,KHFF,"Hoffman, North Carolina, United States",,
https://en.wikipedia.org/wiki/Hornafj%C3%B6r%C3%B0ur_Airport,Hornafjörður Airport,HFN,BIHN,"Höfn, Iceland",64.29555555555555,-15.227222222222222
https://en.wikipedia.org/wiki/Hagfors_Airport,Hagfors Airport,HFS,ESOH,"Hagfors, Sweden",60.025,13.580555555555556
https://en.wikipedia.org/wiki/Hammerfest_Airport,Hammerfest Airport,HFT,ENHF,"Hammerfest, Norway",70.67972222222222,23.66861111111111
https://en.wikipedia.org/wiki/Hargeisa_International_Airport,Hargeisa International Airport (Egal Int'l),HGA,HCMH,"Hargeisa, Somalia",9.518333333333334,44.08888888888889
https://en.wikipedia.org/wiki/Hughenden_Airport,Hughenden Airport,HGD,YHUG,"Hughenden, Queensland, Australia",-20.815,144.225
https://en.wikipedia.org/wiki/Higuerote_Airport,Higuerote Airport[1],HGE,SVHG[2],"Higuerote, Venezuela",10.462499999999999,-66.09305555555555
https://en.wikipedia.org/wiki/Hangzhou_Xiaoshan_International_Airport,Hangzhou Xiaoshan International Airport,HGH,ZSHC,"Hangzhou, Zhejiang, China",30.237111111111112,120.43194444444445
https://en.wikipedia.org/wiki/Paloich_Airport,Paloich Airport[1],HGI,HSFA,"Higlieg, Sudan",10.52888888888889,32.50111111111111
https://en.wikipedia.org/wiki/Heligoland_Airport,Heligoland Airport (Düne Airport),HGL,EDXH,"Heligoland, Schleswig-Holstein, Germany",54.18583333333333,7.914444444444444
https://en.wikipedia.org/wiki/Mae_Hong_Son_Airport,Mae Hong Son Airport,HGN,VTCH,"Mae Hong Son, Thailand",19.301111111111112,97.97472222222223
https://en.wikipedia.org/wiki/Korhogo_Airport,Korhogo Airport,HGO,DIKO,"Korhogo, Ivory Coast",9.387222222222222,-5.556666666666667
https://en.wikipedia.org/wiki/Hagerstown_Regional_Airport,Hagerstown Regional Airport (Richard A. Henson Field),HGR,KHGR,"Hagerstown, Maryland, United States",39.70861111111111,-77.72638888888889
https://en.wikipedia.org/wiki/Hastings_Airport_(Sierra_Leone),Hastings Airport,HGS,GFHA,"Freetown, Sierra Leone",8.394444444444444,-13.128333333333334
https://en.wikipedia.org/wiki/Mount_Hagen_Airport,Mount Hagen Airport,HGU,AYMH,"Mount Hagen, Papua New Guinea",-5.826788888888888,144.29586111111112
https://en.wikipedia.org/w/index.php?title=Hog_River_Airport&action=edit&redlink=1,Hog River Airport (FAA: 2AK6),HGZ,,"Hogatza, Alaska, United States",,
https://en.wikipedia.org/wiki/JMSDF_Hachinohe_Air_Base,JMSDF Hachinohe Air Base,HHE,RJSH,"Hachinohe, Honshu, Japan",40.556400299072266,141.46600341796875
https://en.wikipedia.org/wiki/Hilton_Head_Airport,Hilton Head Airport (FAA: HXD),HHH,KHXD,"Hilton Head Island, South Carolina, United States",32.224444444444444,-80.6975
https://en.wikipedia.org/wiki/Wheeler_Army_Airfield,Wheeler Army Airfield,HHI,PHHI,"Wahiawa, Hawaii, United States",21.48349953,-158.03999330000002
https://en.wikipedia.org/wiki/Frankfurt%E2%80%93Hahn_Airport,Frankfurt–Hahn Airport,HHN,EDFH,"Hahn, Rhineland-Palatinate, Germany",49.94833333333333,7.264166666666667
https://en.wikipedia.org/wiki/Hua_Hin_Airport,Hua Hin Airport,HHQ,VTPH,"Hua Hin, Thailand",12.636111111111111,99.95138888888889
https://en.wikipedia.org/wiki/Hawthorne_Municipal_Airport_(California),Hawthorne Municipal Airport (Jack Northrop Field),HHR,KHHR,"Hawthorne, California, United States",33.922777777777775,-118.33527777777778
https://en.wikipedia.org/wiki/Hikueru_Airport,Hikueru Airport,HHZ,NTGH,"Hikueru Atoll, French Polynesia",-17.547777777777778,-142.61277777777778
https://en.wikipedia.org/wiki/Huai%27an_Lianshui_Airport,Huai'an Lianshui Airport,HIA,ZSSH,"Huai'an, Jiangsu, China",33.79055555555556,119.125
https://en.wikipedia.org/wiki/Range_Regional_Airport,Range Regional Airport,HIB,KHIB,"Hibbing, Minnesota, United States",47.38666666666666,-92.83888888888889
https://en.wikipedia.org/wiki/Horn_Island_Airport,Horn Island Airport,HID,YHID,"Horn Island, Queensland, Australia",-10.586388888888889,142.29
https://en.wikipedia.org/wiki/Mount_Washington_Regional_Airport,Mount Washington Regional Airport,HIE,KHIE,"Whitefield, New Hampshire, United States",44.36761388888889,-71.54446944444445
https://en.wikipedia.org/wiki/Hill_Air_Force_Base,Hill Air Force Base,HIF,KHIF,"Ogden, Utah, United States",41.12403,-111.97308600000001
https://en.wikipedia.org/w/index.php?title=Highbury_Airport&action=edit&redlink=1,Highbury Airport,HIG,YHHY,"Highbury, Queensland, Australia",,
https://en.wikipedia.org/wiki/Lake_Havasu_City_Airport,Lake Havasu City Airport,HII,KHII,"Lake Havasu City, Arizona, United States",34.571111111111115,-114.35833333333333
https://en.wikipedia.org/wiki/Hiroshima_Airport,Hiroshima Airport,HIJ,RJOA,"Hiroshima, Honshu, Japan",34.43611111111111,132.91944444444442
https://en.wikipedia.org/wiki/Shilavo_Airport,Shilavo Airport,HIL,HASL,"Shilavo, Ethiopia",6.0777777777777775,44.763888888888886
https://en.wikipedia.org/wiki/Hingurakgoda_Airport,Hingurakgoda Airport (Minneriya Airport),HIM,VCCH,"Hingurakgoda, Sri Lanka",8.049722222222222,80.98138888888889
https://en.wikipedia.org/wiki/Sacheon_Airport,Sacheon Airport,HIN,RKPS,"Jinju, South Korea",35.08854166666667,128.07036944444445
https://en.wikipedia.org/wiki/Hillsboro_Airport,Hillsboro Airport (Portland–Hillsboro Airport),HIO,KHIO,"Hillsboro / Portland, Oregon, United States",45.540393888888886,-122.949825
https://en.wikipedia.org/w/index.php?title=Headingly_Airport&action=edit&redlink=1,Headingly Airport,HIP,YHDY,"Headingly, Queensland, Australia",,
https://en.wikipedia.org/wiki/Honiara_International_Airport,Honiara International Airport,HIR,AGGH,"Honiara, Guadalcanal, Solomon Islands",-9.428055555555554,160.05472222222224
https://en.wikipedia.org/w/index.php?title=Haivaro_Airport&action=edit&redlink=1,Haivaro Airport,HIT,AYHO,"Haivaro, Papua New Guinea",,
https://en.wikipedia.org/wiki/Hiroshima%E2%80%93Nishi_Airport,Hiroshima–Nishi Airport,HIW,RJBH,"Hiroshima, Honshu, Japan",34.36694444444444,132.4138888888889
https://en.wikipedia.org/wiki/Huaihua_Zhijiang_Airport,Huaihua Zhijiang Airport,HJJ,ZGCJ,"Huaihua, Hunan, China",27.441388888888888,109.69972222222222
https://en.wikipedia.org/wiki/Civil_Aerodrome_Khajuraho,Civil Aerodrome Khajuraho,HJR,VAKJ,"Khajuraho, Madhya Pradesh, India",24.817199706999997,79.91860198970001
https://en.wikipedia.org/wiki/Khujirt_Airport,Khujirt Airport,HJT,ZMHU,"Khujirt, Mongolia",46.92527777777777,102.77472222222222
https://en.wikipedia.org/wiki/Blytheville_Municipal_Airport,Blytheville Municipal Airport,HKA,KHKA,"Blytheville, Arkansas, United States",35.940555555555555,-89.83083333333333
https://en.wikipedia.org/wiki/Healy_Lake_Airport,Healy Lake Airport,HKB,,"Healy Lake, Alaska, United States",63.99583333333334,-144.6925
https://en.wikipedia.org/wiki/Hakodate_Airport,Hakodate Airport,HKD,RJCH,"Hakodate, Hokkaido, Japan",41.769999999999996,140.82194444444445
https://en.wikipedia.org/wiki/Hong_Kong_International_Airport,Hong Kong International Airport (Chek Lap Kok Airport),HKG,VHHH,Hong Kong,22.30888888888889,113.91444444444446
https://en.wikipedia.org/wiki/Hokitika_Airport,Hokitika Airport,HKK,NZHK,"Hokitika, New Zealand",-42.71361111111111,170.98527777777775
https://en.wikipedia.org/wiki/Hoskins_Airport,Hoskins Airport,HKN,AYHK,"Kimbe, Papua New Guinea",-5.462169444444444,150.40494444444445
https://en.wikipedia.org/wiki/Hawkins_Field_(airport),Hawkins Field,HKS,KHKS,"Jackson, Mississippi, United States",,
https://en.wikipedia.org/wiki/Phuket_International_Airport,Phuket International Airport,HKT,VTSP,"Phuket, Thailand",8.113055555555555,98.31666666666666
https://en.wikipedia.org/wiki/Haskovo_Malevo_Airport,Haskovo Malevo Airport,HKV,LBHS,"Haskovo, Bulgaria",41.976111111111116,25.58972222222222
https://en.wikipedia.org/wiki/Hickory_Regional_Airport,Hickory Regional Airport,HKY,KHKY,"Hickory, North Carolina, United States",35.74111111111111,-81.38944444444445
https://en.wikipedia.org/wiki/Lanseria_International_Airport,Lanseria International Airport,HLA,FALA,"Johannesburg, South Africa",-25.93861111111111,27.926111111111112
https://en.wikipedia.org/w/index.php?title=Hillenbrand_Industries_Airport&action=edit&redlink=1,Hillenbrand Industries Airport,HLB,KHLB,"Batesville, Indiana, United States",,
https://en.wikipedia.org/wiki/Hill_City_Municipal_Airport,Hill City Municipal Airport,HLC,KHLC,"Hill City, Kansas, United States",39.38027777777778,-99.83138888888888
https://en.wikipedia.org/wiki/Hulunbuir_Hailar_Airport,Hulunbuir Hailar Airport,HLD,ZBLA,"Hailar, Inner Mongolia, China",49.205000000000005,119.825
https://en.wikipedia.org/wiki/Saint_Helena_Airport,Saint Helena Airport,HLE,FHSH,"Jamestown, British Overseas Territoryof Saint Helena, Ascension and Tristan da Cunha",-15.959166666666667,-5.645833333333333
https://en.wikipedia.org/wiki/Hultsfred_Airport,Hultsfred-Vimmerby Airport,HLF,ESSF,"Hultsfred / Vimmerby, Sweden",57.521391666666666,15.83373888888889
https://en.wikipedia.org/wiki/Wheeling_Ohio_County_Airport,Wheeling Ohio County Airport,HLG,KHLG,"Wheeling, West Virginia, United States",40.175,-80.6463888888889
https://en.wikipedia.org/wiki/Ulanhot_Airport,Ulanhot Airport,HLH,ZBUL,"Ulanhot, Inner Mongolia, China",46.196666666666665,122.005
https://en.wikipedia.org/wiki/Hollister_Municipal_Airport,Hollister Municipal Airport (FAA: CVH),HLI,KCVH,"Hollister, California, United States",36.89333333333333,-121.41027777777778
https://en.wikipedia.org/w/index.php?title=Hillside_Airport_(Australia)&action=edit&redlink=1,Hillside Airport,HLL,YHIL,"Hillside, Western Australia, Australia",,
https://en.wikipedia.org/wiki/Park_Township_Airport,Park Township Airport,HLM,KHLM,"Holland, Michigan, United States",42.795833333333334,-86.16194444444444
https://en.wikipedia.org/wiki/Helena_Regional_Airport,Helena Regional Airport,HLN,KHLN,"Helena, Montana, United States",46.60666666666667,-111.98277777777778
https://en.wikipedia.org/wiki/Halim_Perdanakusuma_Airport,Halim Perdanakusuma International Airport,HLP,WIHH,"Jakarta, Indonesia",-6.266388888888889,106.89111111111112
https://en.wikipedia.org/wiki/Hood_Army_Airfield,Hood Army Airfield,HLR,KHLR,"Fort Hood / Killeen, Texas, United States",31.1387004852,-97.7145004272
https://en.wikipedia.org/wiki/St_Helens_Airport,St Helens Airport,HLS,YSTH,"St Helens, Tasmania, Australia",-41.336666666666666,148.28166666666667
https://en.wikipedia.org/wiki/Hamilton_Airport_(Victoria),Hamilton Airport,HLT,YHML,"Hamilton, Victoria, Australia",-37.64833333333333,142.065
https://en.wikipedia.org/w/index.php?title=Helenvale_Airport&action=edit&redlink=1,Helenvale Airport,HLV,,"Helenvale, Queensland, Australia",,
https://en.wikipedia.org/wiki/Hluhluwe_Airport,Hluhluwe Airport,HLW,FAHL,"Hluhluwe, South Africa",-28.008333333333333,32.275
https://en.wikipedia.org/wiki/Hamilton_Airport_(New_Zealand),Hamilton Airport,HLZ,NZHN,"Hamilton, New Zealand",-37.86666666666667,175.33194444444445
https://en.wikipedia.org/wiki/Khanty-Mansiysk_Airport,Khanty-Mansiysk Airport,HMA,USHH,"Khanty-Mansiysk, Khanty-Mansi Autonomous Okrug, Russia",61.02833333333333,69.08666666666666
https://en.wikipedia.org/wiki/Sohag_International_Airport,Sohag International Airport[1],HMB,HEMK,"Sohag, Egypt",26.340277777777775,31.73888888888889
https://en.wikipedia.org/wiki/Oued_Irara%E2%80%93Krim_Belkacem_Airport,Oued Irara–Krim Belkacem Airport,HME,DAUH,"Hassi Messaoud, Algeria",31.672222222222224,6.140277777777778
https://en.wikipedia.org/w/index.php?title=Hermannsburg_Airport&action=edit&redlink=1,Hermannsburg Airport,HMG,YHMB,"Hermannsburg, Northern Territory, Australia",-23.93000030517578,132.80499267578122
https://en.wikipedia.org/wiki/Hami_Airport,Hami Airport (Kumul Airport),HMI,ZWHM,"Hami, Xinjiang, China",42.8425,93.66944444444445
https://en.wikipedia.org/wiki/Khmelnytskyi_Airport,Khmelnytskyi Airport,HMJ,UKLH,"Khmelnytsky, Ukraine",49.36,26.933333333333334
https://en.wikipedia.org/wiki/Holloman_Air_Force_Base,Holloman Air Force Base,HMN,KHMN,"Alamogordo, New Mexico, United States",32.8525009155,-106.107002258
https://en.wikipedia.org/wiki/Hermosillo_International_Airport,General Ignacio Pesqueira García International Airport,HMO,MMHO,"Hermosillo, Sonora, Mexico",29.09583333333333,-111.04777777777778
"https://en.wikipedia.org/wiki/Hamar_Airport,_Stafsberg","Hamar Airport, Stafsberg",HMR,ENHA,"Hamar, Norway",60.81805555555556,11.068055555555555
https://en.wikipedia.org/wiki/Hemet-Ryan_Airport,Hemet-Ryan Airport,HMT,KHMT,"Hemet, California, United States",33.73388888888889,-117.0225
https://en.wikipedia.org/wiki/Hemavan_Airport,Hemavan Tärnaby Airport,HMV,ESUT,"Hemavan / Tärnaby, Sweden",65.80611111111111,15.082777777777778
https://en.wikipedia.org/wiki/Seosan_Air_Base,Seosan Air Base[1],HMY,RKTP,"Seosan, South Korea",36.703998999999996,126.486
https://en.wikipedia.org/wiki/Hanamaki_Airport,Hanamaki Airport,HNA,RJSI,"Hanamaki, Honshu, Japan",39.42861111111111,141.13527777777776
https://en.wikipedia.org/wiki/Huntingburg_Airport,Huntingburg Airport,HNB,KHNB,"Huntingburg, Indiana, United States",38.24888888888889,-86.95361111111112
https://en.wikipedia.org/wiki/Billy_Mitchell_Airport,Billy Mitchell Airport (FAA: HSE),HNC,KHSE,"Hatteras, North Carolina, United States",35.23277777777778,-75.61777777777777
https://en.wikipedia.org/wiki/Haneda_Airport,Haneda Airport,HND,RJTT,"Tokyo, Honshu, Japan",35.55333333333333,139.78111111111113
https://en.wikipedia.org/wiki/Hoonah_Airport,Hoonah Airport,HNH,PAOH,"Hoonah, Alaska, United States",58.096111111111114,-135.40972222222223
https://en.wikipedia.org/w/index.php?title=Heiweni_Airport&action=edit&redlink=1,Heiweni Airport,HNI,,"Heiweni, Papua New Guinea",,
https://en.wikipedia.org/wiki/Honolulu_International_Airport,Honolulu International Airport,HNL,PHNL,"Honolulu, Hawaii, United States",21.31861111111111,-157.92249999999999
https://en.wikipedia.org/wiki/Hana_Airport,Hana Airport,HNM,PHHN,"Hana, Hawaii, United States",20.795555555555556,-156.01444444444445
https://en.wikipedia.org/w/index.php?title=Honinabi_Airport&action=edit&redlink=1,Honinabi Airport,HNN,,"Honinabi, Papua New Guinea",,
https://en.wikipedia.org/wiki/Haines_Airport,Haines Airport,HNS,PAHN,"Haines, Alaska, United States",59.24388888888889,-135.52361111111114
https://en.wikipedia.org/wiki/Hengyang_Nanyue_Airport,Hengyang Nanyue Airport,HNY,ZGHY,"Hengyang, Hunan, China",26.723888888888887,112.61833333333333
https://en.wikipedia.org/wiki/Hola_Airport,Hola Airport,HOA,HKHO,"Hola, Kenya",-1.52,40.00388888888889
https://en.wikipedia.org/wiki/Lea_County_Regional_Airport,Lea County Regional Airport,HOB,KHOB,"Hobbs, New Mexico, United States",32.6875,-103.21694444444445
https://en.wikipedia.org/w/index.php?title=Komako_Airport&action=edit&redlink=1,Komako Airport,HOC,,"Komako, Papua New Guinea",,
https://en.wikipedia.org/wiki/Hodeida_International_Airport,Hodeida International Airport,HOD,OYHD,"Al Hudaydah (Hodeida), Yemen",14.753,42.97633611111111
https://en.wikipedia.org/wiki/Ban_Huoeisay_Airport,Ban Huoeisay Airport,HOE,VLHS,"Ban Houayxay (Ban Huoeisay), Laos",20.25777777777778,100.43694444444445
https://en.wikipedia.org/wiki/Al-Ahsa_International_Airport,Al-Ahsa International Airport,HOF,OEAH,"Hofuf, Saudi Arabia",25.28527777777778,49.485
https://en.wikipedia.org/wiki/Frank_Pa%C3%ADs_Airport,Frank País Airport,HOG,MUHG,"Holguín, Cuba",20.778888888888886,-76.31222222222222
https://en.wikipedia.org/wiki/Hohenems-Dornbirn_Airport,Hohenems-Dornbirn Airport,HOH,LOIH,"Dornbirn, Austria",47.38452777777778,9.699777777777777
https://en.wikipedia.org/wiki/Hao_Airport,Hao Airport,HOI,NTTO,"Hao, Tuamotus, French Polynesia",-18.07472222222222,-140.94583333333333
https://en.wikipedia.org/wiki/Hooker_Creek_Airport,Hooker Creek Airport,HOK,YHOO,"Lajamanu, Northern Territory, Australia",-18.336666666666666,130.64333333333332
https://en.wikipedia.org/wiki/Homer_Airport,Homer Airport,HOM,PAHO,"Homer, Alaska, United States",59.64555555555555,-151.47666666666666
https://en.wikipedia.org/wiki/Huron_Regional_Airport,Huron Regional Airport,HON,KHON,"Huron, South Dakota, United States",44.38527777777778,-98.2286111111111
https://en.wikipedia.org/w/index.php?title=Nhon_Co_Airport&action=edit&redlink=1,Nhon Co Airport,HOO,,"Quang Duc, Vietnam",,
https://en.wikipedia.org/wiki/Campbell_Army_Airfield,Campbell Army Airfield,HOP,KHOP,"Fort Campbell / Hopkinsville, Kentucky, United States",36.668598175,-87.49620056150002
https://en.wikipedia.org/wiki/Hof%E2%80%93Plauen_Airport,Hof–Plauen Airport,HOQ,EDQM,"Hof, Bavaria, Germany",50.29,11.856388888888889
https://en.wikipedia.org/wiki/Horta_Airport,Horta Airport,HOR,LPHR,"Horta, Azores, Portugal",38.519999999999996,-28.71638888888889
https://en.wikipedia.org/wiki/Chos_Malal_Airport,Chos Malal Airport,HOS,SAHC,"Chos Malal, Neuquén, Argentina",-37.44466666666666,-70.22225
https://en.wikipedia.org/wiki/Memorial_Field_Airport,Memorial Field Airport,HOT,KHOT,"Hot Springs, Arkansas, United States",34.47805555555556,-93.0961111111111
https://en.wikipedia.org/wiki/William_P._Hobby_Airport,William P. Hobby Airport,HOU,KHOU,"Houston, Texas, United States",29.645555555555553,-95.27888888888889
"https://en.wikipedia.org/wiki/%C3%98rsta%E2%80%93Volda_Airport,_Hovden","Ørsta–Volda Airport, Hovden",HOV,ENOV,"Ørsta / Volda, Norway",62.17861111111111,6.075833333333333
https://en.wikipedia.org/wiki/Homalin_Airport,Homalin Airport,HOX,VYHL,"Homalin, Myanmar",24.899444444444445,94.91388888888889
https://en.wikipedia.org/w/index.php?title=Hoy_Island_Airport&action=edit&redlink=1,Hoy Island Airport,HOY,,"Longhope, Scotland, United Kingdom",,
